resume_id,filename,category,model,semantic_alignment,n_recommendations,avg_score,top5_avg,top5_vs_next5_gap
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.76479,15,0.8175,0.9673,0.0885
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.765923,15,0.7814,0.7876,0.0083
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.730536,15,0.7318,0.8063,0.0829
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.783398,15,0.2459,0.2488,0.0031
INFORMATION-TECHNOLOGY/19850482.pdf,19850482.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.755285,15,0.8051,0.9594,0.0698
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.717677,15,0.7719,0.7863,0.019
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.750104,15,0.7487,0.8217,0.0938
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.753031,15,0.249,0.2539,0.0064
INFORMATION-TECHNOLOGY/20001721.pdf,20001721.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.733477,15,0.8186,0.9616,0.0687
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.77405,15,0.7828,0.7929,0.0117
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.794956,15,0.7176,0.8021,0.1064
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.736865,15,0.3538,0.4604,0.144
INFORMATION-TECHNOLOGY/20024870.pdf,20024870.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.743802,15,0.6985,0.9771,0.3191
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.773702,15,0.8061,0.8186,0.0164
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.787885,15,0.7459,0.8196,0.1
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.739423,15,0.531,0.6448,0.1213
INFORMATION-TECHNOLOGY/20237244.pdf,20237244.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.790188,15,0.6984,0.9856,0.3728
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.808928,15,0.7815,0.7898,0.009
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.795844,15,0.6989,0.7749,0.0898
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.794995,15,0.296,0.3776,0.1184
INFORMATION-TECHNOLOGY/20408458.pdf,20408458.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.796091,15,0.706,0.9424,0.2184
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.800735,15,0.792,0.8025,0.014
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.738706,15,0.7435,0.8019,0.0741
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.700091,15,0.4247,0.5688,0.188
INFORMATION-TECHNOLOGY/20674668.pdf,20674668.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.72812,15,0.6479,0.9554,0.4452
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.75861,15,0.805,0.8152,0.0134
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.74078,15,0.6958,0.8012,0.1233
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.751889,15,0.2639,0.2699,0.0077
INFORMATION-TECHNOLOGY/20824105.pdf,20824105.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.760897,15,0.8253,0.9624,0.0584
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.775884,15,0.8002,0.8197,0.0256
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.774871,15,0.6188,0.7232,0.1467
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.770465,15,0.2566,0.2708,0.0189
INFORMATION-TECHNOLOGY/20879311.pdf,20879311.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.786616,15,0.8311,0.9725,0.0793
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.756369,15,0.7933,0.8063,0.0158
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.764981,15,0.7399,0.7899,0.0595
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.713873,15,0.4258,0.533,0.135
INFORMATION-TECHNOLOGY/21283365.pdf,21283365.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.721678,15,0.639,0.941,0.4365
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.698034,15,0.8003,0.8119,0.0137
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.71597,15,0.7737,0.8667,0.1128
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.702841,15,0.4265,0.5538,0.1559
INFORMATION-TECHNOLOGY/21780877.pdf,21780877.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.708609,15,0.6878,0.974,0.3711
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.759752,15,0.7852,0.7944,0.0115
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.735414,15,0.8129,0.8554,0.0559
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.754312,15,0.2725,0.293,0.0285
INFORMATION-TECHNOLOGY/22450718.pdf,22450718.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.711562,15,0.74,0.984,0.2253
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.730597,15,0.7988,0.8077,0.0113
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.693433,15,0.6912,0.7337,0.0486
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.748162,15,0.2526,0.2607,0.0115
INFORMATION-TECHNOLOGY/22776912.pdf,22776912.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.711323,15,0.7666,0.978,0.156
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.720006,15,0.766,0.7771,0.0143
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.748722,15,0.7584,0.8516,0.1205
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.716501,15,0.3687,0.4429,0.0925
INFORMATION-TECHNOLOGY/23527321.pdf,23527321.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.742604,15,0.6657,0.9542,0.3839
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.771432,15,0.7966,0.8052,0.0099
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.772408,15,0.7077,0.7697,0.0669
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.777489,15,0.2849,0.3226,0.0477
INFORMATION-TECHNOLOGY/23666211.pdf,23666211.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.784934,15,0.7455,0.952,0.1397
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.723317,15,0.7839,0.7907,0.0087
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.734787,15,0.8096,0.8586,0.0507
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.716102,15,0.2564,0.2618,0.007
INFORMATION-TECHNOLOGY/23864648.pdf,23864648.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.753282,15,0.8054,0.9657,0.0819
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.744609,15,0.8076,0.815,0.0075
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.752335,15,0.7946,0.8448,0.0608
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.661804,15,0.2935,0.3536,0.0866
INFORMATION-TECHNOLOGY/24020470.pdf,24020470.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.75083,15,0.6907,0.9369,0.2808
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.723628,15,0.7929,0.8021,0.0121
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.759843,15,0.7145,0.8031,0.1046
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.699577,15,0.3723,0.4778,0.1381
INFORMATION-TECHNOLOGY/24038620.pdf,24038620.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.70717,15,0.6863,0.9491,0.2994
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.74554,15,0.7969,0.8041,0.0085
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.752415,15,0.7987,0.8481,0.053
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.693502,15,0.3224,0.4002,0.1041
INFORMATION-TECHNOLOGY/24083609.pdf,24083609.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.708204,15,0.6602,0.9472,0.4175
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.758813,15,0.8143,0.8228,0.0105
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.761728,15,0.8295,0.8784,0.0447
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.763852,15,0.3589,0.4964,0.1996
INFORMATION-TECHNOLOGY/24230851.pdf,24230851.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.767801,15,0.7416,0.9561,0.162
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.731323,15,0.814,0.825,0.0122
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.753513,15,0.719,0.7759,0.0754
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.72557,15,0.6046,0.687,0.0669
INFORMATION-TECHNOLOGY/24889109.pdf,24889109.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.760734,15,0.6885,0.9839,0.3901
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.777358,15,0.7775,0.7837,0.0076
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.816452,15,0.7087,0.7712,0.0693
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.784852,15,0.4182,0.5409,0.1588
INFORMATION-TECHNOLOGY/24913648.pdf,24913648.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.793882,15,0.7394,0.9518,0.1542
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.75641,15,0.7959,0.8053,0.0108
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.777015,15,0.7057,0.8071,0.1069
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.691288,15,0.3721,0.4999,0.1735
INFORMATION-TECHNOLOGY/25207620.pdf,25207620.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.737051,15,0.6708,0.9425,0.3552
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.747644,15,0.7997,0.8053,0.0061
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.755464,15,0.779,0.8398,0.0739
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.727935,15,0.2732,0.2975,0.0333
INFORMATION-TECHNOLOGY/25857360.pdf,25857360.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.734569,15,0.7099,0.9681,0.2591
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.766686,15,0.7871,0.7938,0.0082
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.774301,15,0.6675,0.7607,0.1158
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.737003,15,0.6592,0.7592,0.0943
INFORMATION-TECHNOLOGY/25905275.pdf,25905275.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.763705,15,0.5898,0.784,0.2761
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.710738,15,0.7769,0.791,0.0162
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.738131,15,0.7265,0.8017,0.0979
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.691846,15,0.2453,0.2516,0.0082
INFORMATION-TECHNOLOGY/25959103.pdf,25959103.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.731561,15,0.796,0.9453,0.0606
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.804207,15,0.794,0.8043,0.0132
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.805375,15,0.6241,0.7348,0.1408
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.745359,15,0.3256,0.3963,0.0878
INFORMATION-TECHNOLOGY/25990239.pdf,25990239.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.817898,15,0.5966,0.8397,0.3537
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.776738,15,0.791,0.7972,0.0079
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.823462,15,0.7637,0.8145,0.065
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.838523,15,0.3322,0.4327,0.1375
INFORMATION-TECHNOLOGY/26480367.pdf,26480367.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.817488,15,0.6762,0.9482,0.3179
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.776668,15,0.8167,0.8329,0.0195
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.805238,15,0.7925,0.8426,0.0483
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.795682,15,0.2738,0.2865,0.0174
INFORMATION-TECHNOLOGY/26746496.pdf,26746496.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.795173,15,0.8179,0.9549,0.0733
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.768256,15,0.7964,0.8069,0.0143
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.803272,15,0.6712,0.7869,0.1433
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.80864,15,0.2534,0.2723,0.0256
INFORMATION-TECHNOLOGY/26768723.pdf,26768723.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.803272,15,0.8159,0.9628,0.0829
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.721807,15,0.779,0.7881,0.0104
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.73631,15,0.7665,0.8298,0.0633
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.732984,15,0.2458,0.2485,0.0031
INFORMATION-TECHNOLOGY/26801767.pdf,26801767.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.732984,15,0.798,0.9662,0.0782
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.765863,15,0.7919,0.81,0.025
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.768958,15,0.7341,0.7905,0.0697
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.737937,15,0.3354,0.4408,0.146
INFORMATION-TECHNOLOGY/27058381.pdf,27058381.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.755928,15,0.6885,0.9762,0.375
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.727523,15,0.805,0.8189,0.0178
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.769651,15,0.7479,0.8082,0.0786
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.756884,15,0.2545,0.2617,0.0097
INFORMATION-TECHNOLOGY/27295996.pdf,27295996.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.768526,15,0.7614,0.9618,0.0872
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.763219,15,0.8088,0.8213,0.0142
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.82439,15,0.7121,0.7686,0.068
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.808262,15,0.2896,0.3481,0.0868
INFORMATION-TECHNOLOGY/27372171.pdf,27372171.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.836969,15,0.7044,0.9442,0.2282
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.67972,15,0.7966,0.8088,0.0141
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.744429,15,0.7861,0.8754,0.0917
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.77863,15,0.2778,0.2983,0.0276
INFORMATION-TECHNOLOGY/27485716.pdf,27485716.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.767311,15,0.6867,0.9464,0.2941
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.812701,15,0.8161,0.8262,0.0129
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.823626,15,0.793,0.8431,0.056
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.806695,15,0.4971,0.6343,0.1739
INFORMATION-TECHNOLOGY/27536013.pdf,27536013.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.803843,15,0.6639,0.942,0.3679
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.734483,15,0.7784,0.7886,0.0126
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.734742,15,0.7459,0.8175,0.0986
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.714962,15,0.2456,0.2619,0.0227
INFORMATION-TECHNOLOGY/27770859.pdf,27770859.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.727298,15,0.7354,0.9646,0.1563
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.799266,15,0.8057,0.8141,0.0098
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.847234,15,0.7944,0.8344,0.0494
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.783971,15,0.2667,0.2757,0.0113
INFORMATION-TECHNOLOGY/28035460.pdf,28035460.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.842292,15,0.6821,0.9445,0.2977
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.747802,15,0.8018,0.8099,0.0083
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.795553,15,0.6669,0.755,0.1162
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.799112,15,0.2811,0.3167,0.0498
INFORMATION-TECHNOLOGY/28126340.pdf,28126340.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.817132,15,0.6354,0.9073,0.3976
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.754459,15,0.7941,0.802,0.0102
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.764985,15,0.7164,0.8183,0.114
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.760088,15,0.3496,0.4388,0.1222
INFORMATION-TECHNOLOGY/28672970.pdf,28672970.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.765812,15,0.606,0.8529,0.357
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.803825,15,0.8059,0.8164,0.0132
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.770278,15,0.7263,0.8026,0.1004
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.808344,15,0.4252,0.5249,0.1215
INFORMATION-TECHNOLOGY/28697203.pdf,28697203.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.789836,15,0.6896,0.9591,0.3171
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.747537,15,0.7974,0.8039,0.0084
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.733446,15,0.7785,0.8245,0.0476
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.699742,15,0.3486,0.4442,0.1209
INFORMATION-TECHNOLOGY/28897981.pdf,28897981.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.750903,15,0.612,0.8524,0.3454
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.783288,15,0.7919,0.8037,0.0139
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.757936,15,0.7643,0.8198,0.0696
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.797585,15,0.4977,0.6618,0.2289
INFORMATION-TECHNOLOGY/29051656.pdf,29051656.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.759129,15,0.6401,0.9277,0.419
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.744777,15,0.7984,0.8057,0.0097
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.748488,15,0.6307,0.7229,0.1074
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.720342,15,0.2601,0.2799,0.0277
INFORMATION-TECHNOLOGY/29075857.pdf,29075857.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.728981,15,0.6848,0.9465,0.2973
INFORMATION-TECHNOLOGY/29975124.pdf,29975124.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.770729,15,0.7749,0.7882,0.0168
INFORMATION-TECHNOLOGY/29975124.pdf,29975124.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.797917,15,0.7823,0.8304,0.055
