run_id,algorithm,started_at,practice_category,simulator,metric_name,metric_value,canonical_subject
e2b0a99f-d360-4091-8a74-901d4eb8f7af,bkt_ema_epsilon_greedy,2026-08-24 08:29:53.990707+00:00,Core CS (Systems & Theory),bkt_generative,mean_true_mastery,0.2863100749295266,Web Technologies
e2b0a99f-d360-4091-8a74-901d4eb8f7af,bkt_ema_epsilon_greedy,2026-08-24 08:29:53.990707+00:00,Core CS (Systems & Theory),bkt_generative,accuracy,0.375,Web Technologies
e2b0a99f-d360-4091-8a74-901d4eb8f7af,bkt_ema_epsilon_greedy,2026-08-24 08:29:53.990707+00:00,Core CS (Systems & Theory),bkt_generative,n_asked,24.0,Web Technologies
b3e6895f-ac22-48d4-96ec-1e4b1261cbe2,random,2026-08-24 08:29:38.758577+00:00,Aptitude,irt_generative,n_asked,20000.0,General Aptitude
b3e6895f-ac22-48d4-96ec-1e4b1261cbe2,random,2026-08-24 08:29:38.758577+00:00,Aptitude,irt_generative,accuracy,0.5904,General Aptitude
b3e6895f-ac22-48d4-96ec-1e4b1261cbe2,random,2026-08-24 08:29:38.758577+00:00,Aptitude,irt_generative,mean_true_mastery,0.5208904998423781,General Aptitude
b3e6895f-ac22-48d4-96ec-1e4b1261cbe2,random,2026-08-24 08:29:38.758577+00:00,Aptitude,irt_generative,concepts_touched,398.0,General Aptitude
4d8041c4-e980-4ad1-992c-1e519d9d083e,bkt_ema_epsilon_greedy,2026-08-24 08:26:20.899457+00:00,Aptitude,bkt_generative,n_asked,20000.0,General Aptitude
4d8041c4-e980-4ad1-992c-1e519d9d083e,bkt_ema_epsilon_greedy,2026-08-24 08:26:20.899457+00:00,Aptitude,bkt_generative,accuracy,0.40465,General Aptitude
4d8041c4-e980-4ad1-992c-1e519d9d083e,bkt_ema_epsilon_greedy,2026-08-24 08:26:20.899457+00:00,Aptitude,bkt_generative,mean_true_mastery,0.2973957949356318,General Aptitude
4d8041c4-e980-4ad1-992c-1e519d9d083e,bkt_ema_epsilon_greedy,2026-08-24 08:26:20.899457+00:00,Aptitude,bkt_generative,concepts_touched,397.0,General Aptitude
f371b995-73f5-4968-b5d6-0b024322a5f6,bkt,2026-08-24 08:26:06.147885+00:00,Core CS (Systems & Theory),irt_generative,mean_true_mastery,0.5169982834717608,System Software
f371b995-73f5-4968-b5d6-0b024322a5f6,bkt,2026-08-24 08:26:06.147885+00:00,Core CS (Systems & Theory),irt_generative,accuracy,0.45,System Software
f371b995-73f5-4968-b5d6-0b024322a5f6,bkt,2026-08-24 08:26:06.147885+00:00,Core CS (Systems & Theory),irt_generative,n_asked,20.0,System Software
f371b995-73f5-4968-b5d6-0b024322a5f6,bkt,2026-08-24 08:26:06.147885+00:00,Core CS (Systems & Theory),irt_generative,concepts_touched,131.0,Digital Logic
d713c7b0-a554-4f54-8801-8e0b6cc71c5b,bkt,2026-08-24 08:25:21.989991+00:00,Core CS (Systems & Theory),bkt_generative,n_asked,2811.0,Databases
d713c7b0-a554-4f54-8801-8e0b6cc71c5b,bkt,2026-08-24 08:25:21.989991+00:00,Core CS (Systems & Theory),bkt_generative,concepts_touched,1.0,Web Technologies
d713c7b0-a554-4f54-8801-8e0b6cc71c5b,bkt,2026-08-24 08:25:21.989991+00:00,Core CS (Systems & Theory),bkt_generative,mean_true_mastery,0.29999999999999993,Web Technologies
d713c7b0-a554-4f54-8801-8e0b6cc71c5b,bkt,2026-08-24 08:25:21.989991+00:00,Core CS (Systems & Theory),bkt_generative,accuracy,0.38095238095238093,Web Technologies
ee923596-7f0b-4871-a695-b2300b59d01d,bkt,2026-08-24 08:22:44.217438+00:00,Aptitude,bkt_generative,accuracy,0.4107,General Aptitude
ee923596-7f0b-4871-a695-b2300b59d01d,bkt,2026-08-24 08:22:44.217438+00:00,Aptitude,bkt_generative,n_asked,20000.0,General Aptitude
ee923596-7f0b-4871-a695-b2300b59d01d,bkt,2026-08-24 08:22:44.217438+00:00,Aptitude,bkt_generative,concepts_touched,397.0,General Aptitude
ee923596-7f0b-4871-a695-b2300b59d01d,bkt,2026-08-24 08:22:44.217438+00:00,Aptitude,bkt_generative,mean_true_mastery,0.29758874563763277,General Aptitude
70977b81-6b4a-451a-af7b-62efd5b205b2,ema_only,2026-08-24 08:21:06.391825+00:00,Core CS (Systems & Theory),irt_generative,mean_true_mastery,0.5241734617521501,Operating Systems
70977b81-6b4a-451a-af7b-62efd5b205b2,ema_only,2026-08-24 08:21:06.391825+00:00,Core CS (Systems & Theory),irt_generative,accuracy,0.6242625368731564,Operating Systems
70977b81-6b4a-451a-af7b-62efd5b205b2,ema_only,2026-08-24 08:21:06.391825+00:00,Core CS (Systems & Theory),irt_generative,n_asked,2712.0,Operating Systems
70977b81-6b4a-451a-af7b-62efd5b205b2,ema_only,2026-08-24 08:21:06.391825+00:00,Core CS (Systems & Theory),irt_generative,concepts_touched,141.0,Databases
bf9b1458-1b3f-4092-893f-1b59d366d98e,ema_only,2026-08-24 08:20:26.980826+00:00,Core CS (Systems & Theory),bkt_generative,accuracy,0.39285714285714285,System Software
bf9b1458-1b3f-4092-893f-1b59d366d98e,ema_only,2026-08-24 08:20:26.980826+00:00,Core CS (Systems & Theory),bkt_generative,n_asked,20.0,Cybersecurity
bf9b1458-1b3f-4092-893f-1b59d366d98e,ema_only,2026-08-24 08:20:26.980826+00:00,Core CS (Systems & Theory),bkt_generative,concepts_touched,1.0,System Software
bf9b1458-1b3f-4092-893f-1b59d366d98e,ema_only,2026-08-24 08:20:26.980826+00:00,Core CS (Systems & Theory),bkt_generative,mean_true_mastery,0.3,System Software
f05c6b72-1e19-449e-8317-d7908e8d744d,ema_only,2026-08-24 08:19:04.562399+00:00,Aptitude,bkt_generative,mean_true_mastery,0.2997188586846775,General Aptitude
f05c6b72-1e19-449e-8317-d7908e8d744d,ema_only,2026-08-24 08:19:04.562399+00:00,Aptitude,bkt_generative,accuracy,0.40585,General Aptitude
f05c6b72-1e19-449e-8317-d7908e8d744d,ema_only,2026-08-24 08:19:04.562399+00:00,Aptitude,bkt_generative,n_asked,20000.0,General Aptitude
f05c6b72-1e19-449e-8317-d7908e8d744d,ema_only,2026-08-24 08:19:04.562399+00:00,Aptitude,bkt_generative,concepts_touched,396.0,General Aptitude
65037801-7d45-4719-9b5b-26d744046bda,rule_weakest_topic,2026-08-24 08:14:00.251785+00:00,Aptitude,bkt_generative,accuracy,0.3898,General Aptitude
65037801-7d45-4719-9b5b-26d744046bda,rule_weakest_topic,2026-08-24 08:14:00.251785+00:00,Aptitude,bkt_generative,concepts_touched,397.0,General Aptitude
65037801-7d45-4719-9b5b-26d744046bda,rule_weakest_topic,2026-08-24 08:14:00.251785+00:00,Aptitude,bkt_generative,mean_true_mastery,0.27496199358918283,General Aptitude
65037801-7d45-4719-9b5b-26d744046bda,rule_weakest_topic,2026-08-24 08:14:00.251785+00:00,Aptitude,bkt_generative,n_asked,20000.0,General Aptitude
dec5bd9c-cca7-433d-82b5-e91ad0970953,rule_weakest_topic,2026-08-24 08:13:22.334169+00:00,Core CS (Systems & Theory),irt_generative,concepts_touched,2.0,Cloud Computing
dec5bd9c-cca7-433d-82b5-e91ad0970953,rule_weakest_topic,2026-08-24 08:13:22.334169+00:00,Core CS (Systems & Theory),irt_generative,mean_true_mastery,0.551026620774514,Cloud Computing
dec5bd9c-cca7-433d-82b5-e91ad0970953,rule_weakest_topic,2026-08-24 08:13:22.334169+00:00,Core CS (Systems & Theory),irt_generative,accuracy,0.7,Cloud Computing
dec5bd9c-cca7-433d-82b5-e91ad0970953,rule_weakest_topic,2026-08-24 08:13:22.334169+00:00,Core CS (Systems & Theory),irt_generative,n_asked,10.0,Cloud Computing
d539a404-5190-48b6-b46e-629b933bfb1f,random,2026-08-24 08:10:32.405769+00:00,Aptitude,bkt_generative,accuracy,0.47075,General Aptitude
d539a404-5190-48b6-b46e-629b933bfb1f,random,2026-08-24 08:10:32.405769+00:00,Aptitude,bkt_generative,n_asked,20000.0,General Aptitude
d539a404-5190-48b6-b46e-629b933bfb1f,random,2026-08-24 08:10:32.405769+00:00,Aptitude,bkt_generative,concepts_touched,398.0,General Aptitude
d539a404-5190-48b6-b46e-629b933bfb1f,random,2026-08-24 08:10:32.405769+00:00,Aptitude,bkt_generative,mean_true_mastery,0.38519543512674626,General Aptitude
c4f3a10c-efa9-49ff-bc9a-bca7203ab2d9,random,2026-08-24 08:09:09.559386+00:00,Core CS (Systems & Theory),irt_generative,n_asked,4.0,Software Engineering
c4f3a10c-efa9-49ff-bc9a-bca7203ab2d9,random,2026-08-24 08:09:09.559386+00:00,Core CS (Systems & Theory),irt_generative,accuracy,0.5180209698558322,Operating Systems
c4f3a10c-efa9-49ff-bc9a-bca7203ab2d9,random,2026-08-24 08:09:09.559386+00:00,Core CS (Systems & Theory),irt_generative,mean_true_mastery,0.514678877064746,Operating Systems
c4f3a10c-efa9-49ff-bc9a-bca7203ab2d9,random,2026-08-24 08:09:09.559386+00:00,Core CS (Systems & Theory),irt_generative,concepts_touched,167.0,Operating Systems
82a21df9-27e7-4dc7-82fe-d97ffc647c4f,bkt_ema_epsilon_greedy,2026-08-23 08:19:47.724664+00:00,Programming & DSA,simple_ability_placeholder,concepts_touched,185.0,Algorithms
82a21df9-27e7-4dc7-82fe-d97ffc647c4f,bkt_ema_epsilon_greedy,2026-08-23 08:19:47.724664+00:00,Programming & DSA,simple_ability_placeholder,mean_true_mastery,0.3005409983143281,Algorithms
82a21df9-27e7-4dc7-82fe-d97ffc647c4f,bkt_ema_epsilon_greedy,2026-08-23 08:19:47.724664+00:00,Programming & DSA,simple_ability_placeholder,accuracy,0.5331350190051232,Algorithms
82a21df9-27e7-4dc7-82fe-d97ffc647c4f,bkt_ema_epsilon_greedy,2026-08-23 08:19:47.724664+00:00,Programming & DSA,simple_ability_placeholder,n_asked,6051.0,Algorithms
8ec22837-aeb4-484c-9bfa-188db7fb15c5,bkt,2026-08-23 08:16:51.395391+00:00,Programming & DSA,simple_ability_placeholder,concepts_touched,186.0,Algorithms
8ec22837-aeb4-484c-9bfa-188db7fb15c5,bkt,2026-08-23 08:16:51.395391+00:00,Programming & DSA,simple_ability_placeholder,mean_true_mastery,0.3005202320732722,Algorithms
8ec22837-aeb4-484c-9bfa-188db7fb15c5,bkt,2026-08-23 08:16:51.395391+00:00,Programming & DSA,simple_ability_placeholder,accuracy,0.5318900915903414,Algorithms
8ec22837-aeb4-484c-9bfa-188db7fb15c5,bkt,2026-08-23 08:16:51.395391+00:00,Programming & DSA,simple_ability_placeholder,n_asked,6005.0,Algorithms
29c727ed-de1c-4b24-891d-37b8d373be7d,ema_only,2026-08-23 08:10:29.947299+00:00,Programming & DSA,simple_ability_placeholder,accuracy,0.5491756272401433,Programming and Data Structures
29c727ed-de1c-4b24-891d-37b8d373be7d,ema_only,2026-08-23 08:10:29.947299+00:00,Programming & DSA,simple_ability_placeholder,concepts_touched,186.0,Algorithms
29c727ed-de1c-4b24-891d-37b8d373be7d,ema_only,2026-08-23 08:10:29.947299+00:00,Programming & DSA,simple_ability_placeholder,mean_true_mastery,0.30029434710743796,Algorithms
29c727ed-de1c-4b24-891d-37b8d373be7d,ema_only,2026-08-23 08:10:29.947299+00:00,Programming & DSA,simple_ability_placeholder,n_asked,6050.0,Algorithms
63fa77eb-a081-4670-ab82-e869a02820fb,rule_weakest_topic,2026-08-23 08:06:23.778384+00:00,Programming & DSA,simple_ability_placeholder,concepts_touched,199.0,Algorithms
63fa77eb-a081-4670-ab82-e869a02820fb,rule_weakest_topic,2026-08-23 08:06:23.778384+00:00,Programming & DSA,simple_ability_placeholder,mean_true_mastery,0.3064661616471721,Algorithms
63fa77eb-a081-4670-ab82-e869a02820fb,rule_weakest_topic,2026-08-23 08:06:23.778384+00:00,Programming & DSA,simple_ability_placeholder,accuracy,0.5020123423665146,Algorithms
63fa77eb-a081-4670-ab82-e869a02820fb,rule_weakest_topic,2026-08-23 08:06:23.778384+00:00,Programming & DSA,simple_ability_placeholder,n_asked,3727.0,Algorithms
a8f65ff5-8e51-4c8d-9a08-8d1312cf9fb4,random,2026-08-23 08:03:59.347483+00:00,Programming & DSA,simple_ability_placeholder,concepts_touched,199.0,Algorithms
a8f65ff5-8e51-4c8d-9a08-8d1312cf9fb4,random,2026-08-23 08:03:59.347483+00:00,Programming & DSA,simple_ability_placeholder,mean_true_mastery,0.3045718901955307,Algorithms
a8f65ff5-8e51-4c8d-9a08-8d1312cf9fb4,random,2026-08-23 08:03:59.347483+00:00,Programming & DSA,simple_ability_placeholder,accuracy,0.4724828810550342,Algorithms
a8f65ff5-8e51-4c8d-9a08-8d1312cf9fb4,random,2026-08-23 08:03:59.347483+00:00,Programming & DSA,simple_ability_placeholder,n_asked,3943.0,Algorithms
807cf8b9-d64c-4f9b-a021-e8c759f74bcb,bkt_ema_epsilon_greedy,2026-08-23 08:01:10.942944+00:00,Engineering Mathematics,simple_ability_placeholder,concepts_touched,173.0,Engineering Mathematics
807cf8b9-d64c-4f9b-a021-e8c759f74bcb,bkt_ema_epsilon_greedy,2026-08-23 08:01:10.942944+00:00,Engineering Mathematics,simple_ability_placeholder,mean_true_mastery,0.30220848400065875,Engineering Mathematics
807cf8b9-d64c-4f9b-a021-e8c759f74bcb,bkt_ema_epsilon_greedy,2026-08-23 08:01:10.942944+00:00,Engineering Mathematics,simple_ability_placeholder,accuracy,0.5074946466809421,Engineering Mathematics
807cf8b9-d64c-4f9b-a021-e8c759f74bcb,bkt_ema_epsilon_greedy,2026-08-23 08:01:10.942944+00:00,Engineering Mathematics,simple_ability_placeholder,n_asked,12142.0,Engineering Mathematics
cc0213c2-5d9e-4697-befb-89902556a04e,bkt,2026-08-23 07:58:19.746188+00:00,Engineering Mathematics,simple_ability_placeholder,concepts_touched,119.0,Discrete Mathematics
cc0213c2-5d9e-4697-befb-89902556a04e,bkt,2026-08-23 07:58:19.746188+00:00,Engineering Mathematics,simple_ability_placeholder,mean_true_mastery,0.3040434666879935,Discrete Mathematics
cc0213c2-5d9e-4697-befb-89902556a04e,bkt,2026-08-23 07:58:19.746188+00:00,Engineering Mathematics,simple_ability_placeholder,accuracy,0.5457301667508843,Discrete Mathematics
cc0213c2-5d9e-4697-befb-89902556a04e,bkt,2026-08-23 07:58:19.746188+00:00,Engineering Mathematics,simple_ability_placeholder,n_asked,7916.0,Discrete Mathematics
9f38c0c5-bf65-4bce-8a81-7c849fee1b1a,ema_only,2026-08-23 07:55:37.294284+00:00,Engineering Mathematics,simple_ability_placeholder,concepts_touched,120.0,Discrete Mathematics
9f38c0c5-bf65-4bce-8a81-7c849fee1b1a,ema_only,2026-08-23 07:55:37.294284+00:00,Engineering Mathematics,simple_ability_placeholder,mean_true_mastery,0.30283179026438584,Discrete Mathematics
9f38c0c5-bf65-4bce-8a81-7c849fee1b1a,ema_only,2026-08-23 07:55:37.294284+00:00,Engineering Mathematics,simple_ability_placeholder,accuracy,0.5530546623794212,Discrete Mathematics
9f38c0c5-bf65-4bce-8a81-7c849fee1b1a,ema_only,2026-08-23 07:55:37.294284+00:00,Engineering Mathematics,simple_ability_placeholder,n_asked,7775.0,Discrete Mathematics
a8d4ff2c-cbab-4ca0-8f21-c252b47b8397,rule_weakest_topic,2026-08-23 07:51:56.029390+00:00,Engineering Mathematics,simple_ability_placeholder,concepts_touched,120.0,Discrete Mathematics
a8d4ff2c-cbab-4ca0-8f21-c252b47b8397,rule_weakest_topic,2026-08-23 07:51:56.029390+00:00,Engineering Mathematics,simple_ability_placeholder,mean_true_mastery,0.3332426103915914,Discrete Mathematics
a8d4ff2c-cbab-4ca0-8f21-c252b47b8397,rule_weakest_topic,2026-08-23 07:51:56.029390+00:00,Engineering Mathematics,simple_ability_placeholder,accuracy,0.5227541371158393,Discrete Mathematics
a8d4ff2c-cbab-4ca0-8f21-c252b47b8397,rule_weakest_topic,2026-08-23 07:51:56.029390+00:00,Engineering Mathematics,simple_ability_placeholder,n_asked,10152.0,Discrete Mathematics
386d6fb2-6b0a-4483-af53-4e73e1c1db99,random,2026-08-23 07:50:10.310264+00:00,Engineering Mathematics,simple_ability_placeholder,concepts_touched,120.0,Discrete Mathematics
386d6fb2-6b0a-4483-af53-4e73e1c1db99,random,2026-08-23 07:50:10.310264+00:00,Engineering Mathematics,simple_ability_placeholder,mean_true_mastery,0.3348223833162039,Engineering Mathematics
386d6fb2-6b0a-4483-af53-4e73e1c1db99,random,2026-08-23 07:50:10.310264+00:00,Engineering Mathematics,simple_ability_placeholder,accuracy,0.498605577689243,Engineering Mathematics
386d6fb2-6b0a-4483-af53-4e73e1c1db99,random,2026-08-23 07:50:10.310264+00:00,Engineering Mathematics,simple_ability_placeholder,n_asked,10040.0,Engineering Mathematics
99589181-ad42-4eb5-9959-728f770d35fd,bkt_ema_epsilon_greedy,2026-08-23 07:48:05.529844+00:00,Data Science & AI,simple_ability_placeholder,concepts_touched,1.0,Big Data Systems
99589181-ad42-4eb5-9959-728f770d35fd,bkt_ema_epsilon_greedy,2026-08-23 07:48:05.529844+00:00,Data Science & AI,simple_ability_placeholder,mean_true_mastery,0.3,Big Data Systems
99589181-ad42-4eb5-9959-728f770d35fd,bkt_ema_epsilon_greedy,2026-08-23 07:48:05.529844+00:00,Data Science & AI,simple_ability_placeholder,accuracy,0.4431137724550898,Big Data Systems
99589181-ad42-4eb5-9959-728f770d35fd,bkt_ema_epsilon_greedy,2026-08-23 07:48:05.529844+00:00,Data Science & AI,simple_ability_placeholder,n_asked,167.0,Big Data Systems
3edcdf4b-1d39-4c13-9340-27becb320d11,bkt,2026-08-23 07:45:43.567099+00:00,Data Science & AI,simple_ability_placeholder,concepts_touched,1.0,Data Mining and Warehousing
3edcdf4b-1d39-4c13-9340-27becb320d11,bkt,2026-08-23 07:45:43.567099+00:00,Data Science & AI,simple_ability_placeholder,mean_true_mastery,0.3,Data Mining and Warehousing
3edcdf4b-1d39-4c13-9340-27becb320d11,bkt,2026-08-23 07:45:43.567099+00:00,Data Science & AI,simple_ability_placeholder,accuracy,0.4782608695652174,Data Mining and Warehousing
3edcdf4b-1d39-4c13-9340-27becb320d11,bkt,2026-08-23 07:45:43.567099+00:00,Data Science & AI,simple_ability_placeholder,n_asked,161.0,Data Mining and Warehousing
4c3a055b-7809-4892-8f99-628499d27650,ema_only,2026-08-23 07:43:40.387385+00:00,Data Science & AI,simple_ability_placeholder,concepts_touched,1.0,Data Mining and Warehousing
4c3a055b-7809-4892-8f99-628499d27650,ema_only,2026-08-23 07:43:40.387385+00:00,Data Science & AI,simple_ability_placeholder,mean_true_mastery,0.3,Data Mining and Warehousing
4c3a055b-7809-4892-8f99-628499d27650,ema_only,2026-08-23 07:43:40.387385+00:00,Data Science & AI,simple_ability_placeholder,accuracy,0.46835443037974683,Data Mining and Warehousing
4c3a055b-7809-4892-8f99-628499d27650,ema_only,2026-08-23 07:43:40.387385+00:00,Data Science & AI,simple_ability_placeholder,n_asked,158.0,Data Mining and Warehousing
37538f73-c634-4015-a23c-2071a450976c,rule_weakest_topic,2026-08-23 07:40:58.521873+00:00,Data Science & AI,simple_ability_placeholder,concepts_touched,1.0,Big Data Systems
37538f73-c634-4015-a23c-2071a450976c,rule_weakest_topic,2026-08-23 07:40:58.521873+00:00,Data Science & AI,simple_ability_placeholder,mean_true_mastery,0.2999999999999999,Big Data Systems
37538f73-c634-4015-a23c-2071a450976c,rule_weakest_topic,2026-08-23 07:40:58.521873+00:00,Data Science & AI,simple_ability_placeholder,accuracy,0.39090909090909093,Big Data Systems
37538f73-c634-4015-a23c-2071a450976c,rule_weakest_topic,2026-08-23 07:40:58.521873+00:00,Data Science & AI,simple_ability_placeholder,n_asked,110.0,Big Data Systems
a696e0c1-e8aa-430e-9540-c1a9085d28f2,random,2026-08-23 07:39:48.863543+00:00,Data Science & AI,simple_ability_placeholder,concepts_touched,1.0,Big Data Systems
a696e0c1-e8aa-430e-9540-c1a9085d28f2,random,2026-08-23 07:39:48.863543+00:00,Data Science & AI,simple_ability_placeholder,mean_true_mastery,0.29999999999999993,Big Data Systems
a696e0c1-e8aa-430e-9540-c1a9085d28f2,random,2026-08-23 07:39:48.863543+00:00,Data Science & AI,simple_ability_placeholder,accuracy,0.3838383838383838,Big Data Systems
a696e0c1-e8aa-430e-9540-c1a9085d28f2,random,2026-08-23 07:39:48.863543+00:00,Data Science & AI,simple_ability_placeholder,n_asked,99.0,Big Data Systems
39a72bde-1fae-4c0c-be3d-ce99121b1dca,bkt_ema_epsilon_greedy,2026-08-23 07:35:55.726077+00:00,Core CS (Systems & Theory),simple_ability_placeholder,concepts_touched,1.0,Web Technologies
39a72bde-1fae-4c0c-be3d-ce99121b1dca,bkt_ema_epsilon_greedy,2026-08-23 07:35:55.726077+00:00,Core CS (Systems & Theory),simple_ability_placeholder,mean_true_mastery,0.3,Web Technologies
39a72bde-1fae-4c0c-be3d-ce99121b1dca,bkt_ema_epsilon_greedy,2026-08-23 07:35:55.726077+00:00,Core CS (Systems & Theory),simple_ability_placeholder,accuracy,0.7058823529411765,Web Technologies
39a72bde-1fae-4c0c-be3d-ce99121b1dca,bkt_ema_epsilon_greedy,2026-08-23 07:35:55.726077+00:00,Core CS (Systems & Theory),simple_ability_placeholder,n_asked,17.0,Web Technologies
e29fb0e4-678c-43d8-a178-67526df8d8c0,bkt,2026-08-23 07:32:14.813003+00:00,Core CS (Systems & Theory),simple_ability_placeholder,mean_true_mastery,0.3003298909090909,Computer Science (Miscellaneous)
e29fb0e4-678c-43d8-a178-67526df8d8c0,bkt,2026-08-23 07:32:14.813003+00:00,Core CS (Systems & Theory),simple_ability_placeholder,concepts_touched,1.0,Web Technologies
e29fb0e4-678c-43d8-a178-67526df8d8c0,bkt,2026-08-23 07:32:14.813003+00:00,Core CS (Systems & Theory),simple_ability_placeholder,accuracy,0.7368421052631579,Web Technologies
e29fb0e4-678c-43d8-a178-67526df8d8c0,bkt,2026-08-23 07:32:14.813003+00:00,Core CS (Systems & Theory),simple_ability_placeholder,n_asked,19.0,Web Technologies
a9a5ccdc-a970-4cf8-be9a-9d31b50d251b,ema_only,2026-08-23 07:28:29.810936+00:00,Core CS (Systems & Theory),simple_ability_placeholder,concepts_touched,1.0,System Software
a9a5ccdc-a970-4cf8-be9a-9d31b50d251b,ema_only,2026-08-23 07:28:29.810936+00:00,Core CS (Systems & Theory),simple_ability_placeholder,mean_true_mastery,0.3,System Software
a9a5ccdc-a970-4cf8-be9a-9d31b50d251b,ema_only,2026-08-23 07:28:29.810936+00:00,Core CS (Systems & Theory),simple_ability_placeholder,accuracy,0.4166666666666667,System Software
a9a5ccdc-a970-4cf8-be9a-9d31b50d251b,ema_only,2026-08-23 07:28:29.810936+00:00,Core CS (Systems & Theory),simple_ability_placeholder,n_asked,24.0,System Software
e35556ab-6036-4f6a-90f9-c1aa467591e5,rule_weakest_topic,2026-08-23 07:23:04.990733+00:00,Core CS (Systems & Theory),simple_ability_placeholder,mean_true_mastery,0.30494117647058827,Web Technologies
e35556ab-6036-4f6a-90f9-c1aa467591e5,rule_weakest_topic,2026-08-23 07:23:04.990733+00:00,Core CS (Systems & Theory),simple_ability_placeholder,concepts_touched,1.0,Software Engineering
e35556ab-6036-4f6a-90f9-c1aa467591e5,rule_weakest_topic,2026-08-23 07:23:04.990733+00:00,Core CS (Systems & Theory),simple_ability_placeholder,accuracy,0.6,Software Engineering
e35556ab-6036-4f6a-90f9-c1aa467591e5,rule_weakest_topic,2026-08-23 07:23:04.990733+00:00,Core CS (Systems & Theory),simple_ability_placeholder,n_asked,5.0,Software Engineering
d5cc0025-706b-45b9-ad1e-dec710d9db51,random,2026-08-23 07:20:14.199473+00:00,Core CS (Systems & Theory),simple_ability_placeholder,n_asked,7.0,System Software
d5cc0025-706b-45b9-ad1e-dec710d9db51,random,2026-08-23 07:20:14.199473+00:00,Core CS (Systems & Theory),simple_ability_placeholder,concepts_touched,1.0,Cybersecurity
d5cc0025-706b-45b9-ad1e-dec710d9db51,random,2026-08-23 07:20:14.199473+00:00,Core CS (Systems & Theory),simple_ability_placeholder,mean_true_mastery,0.3,Cybersecurity
d5cc0025-706b-45b9-ad1e-dec710d9db51,random,2026-08-23 07:20:14.199473+00:00,Core CS (Systems & Theory),simple_ability_placeholder,accuracy,0.375,Cybersecurity
131b314c-3c84-4833-bdc0-8abd8f1fa2cc,bkt_ema_epsilon_greedy,2026-08-23 07:17:33.401245+00:00,Aptitude,simple_ability_placeholder,concepts_touched,395.0,General Aptitude
131b314c-3c84-4833-bdc0-8abd8f1fa2cc,bkt_ema_epsilon_greedy,2026-08-23 07:17:33.401245+00:00,Aptitude,simple_ability_placeholder,mean_true_mastery,0.301603783948247,General Aptitude
131b314c-3c84-4833-bdc0-8abd8f1fa2cc,bkt_ema_epsilon_greedy,2026-08-23 07:17:33.401245+00:00,Aptitude,simple_ability_placeholder,accuracy,0.54485,General Aptitude
131b314c-3c84-4833-bdc0-8abd8f1fa2cc,bkt_ema_epsilon_greedy,2026-08-23 07:17:33.401245+00:00,Aptitude,simple_ability_placeholder,n_asked,20000.0,General Aptitude
cb90815b-3e94-4d00-928f-b604c4572c90,bkt,2026-08-23 07:14:39.688920+00:00,Aptitude,simple_ability_placeholder,concepts_touched,398.0,General Aptitude
cb90815b-3e94-4d00-928f-b604c4572c90,bkt,2026-08-23 07:14:39.688920+00:00,Aptitude,simple_ability_placeholder,mean_true_mastery,0.3017176800452999,General Aptitude
cb90815b-3e94-4d00-928f-b604c4572c90,bkt,2026-08-23 07:14:39.688920+00:00,Aptitude,simple_ability_placeholder,accuracy,0.54575,General Aptitude
cb90815b-3e94-4d00-928f-b604c4572c90,bkt,2026-08-23 07:14:39.688920+00:00,Aptitude,simple_ability_placeholder,n_asked,20000.0,General Aptitude
3abb7c81-3a4b-46f5-a1ce-ca7b268f3624,ema_only,2026-08-23 07:11:36.686064+00:00,Aptitude,simple_ability_placeholder,mean_true_mastery,0.3017062192113254,General Aptitude
3abb7c81-3a4b-46f5-a1ce-ca7b268f3624,ema_only,2026-08-23 07:11:36.686064+00:00,Aptitude,simple_ability_placeholder,concepts_touched,396.0,General Aptitude
3abb7c81-3a4b-46f5-a1ce-ca7b268f3624,ema_only,2026-08-23 07:11:36.686064+00:00,Aptitude,simple_ability_placeholder,accuracy,0.5482,General Aptitude
3abb7c81-3a4b-46f5-a1ce-ca7b268f3624,ema_only,2026-08-23 07:11:36.686064+00:00,Aptitude,simple_ability_placeholder,n_asked,20000.0,General Aptitude
77fe6d40-9d51-4308-b08a-d58057abb010,rule_weakest_topic,2026-08-23 07:07:13.856458+00:00,Aptitude,simple_ability_placeholder,concepts_touched,398.0,General Aptitude
77fe6d40-9d51-4308-b08a-d58057abb010,rule_weakest_topic,2026-08-23 07:07:13.856458+00:00,Aptitude,simple_ability_placeholder,mean_true_mastery,0.3507167966342591,General Aptitude
77fe6d40-9d51-4308-b08a-d58057abb010,rule_weakest_topic,2026-08-23 07:07:13.856458+00:00,Aptitude,simple_ability_placeholder,accuracy,0.55235,General Aptitude
77fe6d40-9d51-4308-b08a-d58057abb010,rule_weakest_topic,2026-08-23 07:07:13.856458+00:00,Aptitude,simple_ability_placeholder,n_asked,20000.0,General Aptitude
bba9c4d0-217d-4e27-b145-b524527769ed,random,2026-08-23 07:05:46.786804+00:00,Aptitude,simple_ability_placeholder,concepts_touched,398.0,General Aptitude
bba9c4d0-217d-4e27-b145-b524527769ed,random,2026-08-23 07:05:46.786804+00:00,Aptitude,simple_ability_placeholder,mean_true_mastery,0.36269486594114536,General Aptitude
bba9c4d0-217d-4e27-b145-b524527769ed,random,2026-08-23 07:05:46.786804+00:00,Aptitude,simple_ability_placeholder,accuracy,0.53835,General Aptitude
