resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
INFORMATION-TECHNOLOGY/30223363.pdf,30223363.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2408,0.3333,5
INFORMATION-TECHNOLOGY/30223363.pdf,30223363.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1628,0.1765,3
INFORMATION-TECHNOLOGY/31111279.pdf,31111279.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1729,0.1765,3
INFORMATION-TECHNOLOGY/31111279.pdf,31111279.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.393,0.1765,3
INFORMATION-TECHNOLOGY/31111279.pdf,31111279.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1503,0.1111,2
INFORMATION-TECHNOLOGY/31243710.pdf,31243710.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3501,0.3333,5
INFORMATION-TECHNOLOGY/31243710.pdf,31243710.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2205,0.1765,3
INFORMATION-TECHNOLOGY/31243710.pdf,31243710.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.529,0.25,4
INFORMATION-TECHNOLOGY/32959732.pdf,32959732.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.113,0.1111,2
INFORMATION-TECHNOLOGY/32959732.pdf,32959732.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0507,0.0526,1
INFORMATION-TECHNOLOGY/32959732.pdf,32959732.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.292,0.25,4
INFORMATION-TECHNOLOGY/33241454.pdf,33241454.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3711,0.3333,5
INFORMATION-TECHNOLOGY/33241454.pdf,33241454.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0777,0.1111,2
INFORMATION-TECHNOLOGY/33241454.pdf,33241454.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.167,0.25,4
INFORMATION-TECHNOLOGY/33381211.pdf,33381211.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.5322,0.3333,5
INFORMATION-TECHNOLOGY/33381211.pdf,33381211.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0866,0.1111,2
INFORMATION-TECHNOLOGY/33381211.pdf,33381211.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1472,0.1765,3
INFORMATION-TECHNOLOGY/35325329.pdf,35325329.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3384,0.3333,5
INFORMATION-TECHNOLOGY/35325329.pdf,35325329.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0701,0.1111,2
INFORMATION-TECHNOLOGY/35325329.pdf,35325329.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3369,0.1111,2
INFORMATION-TECHNOLOGY/36434348.pdf,36434348.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3256,0.25,4
INFORMATION-TECHNOLOGY/36434348.pdf,36434348.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.266,0.1765,3
INFORMATION-TECHNOLOGY/36434348.pdf,36434348.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1933,0.3333,5
INFORMATION-TECHNOLOGY/36856210.pdf,36856210.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1852,0.1765,3
INFORMATION-TECHNOLOGY/36856210.pdf,36856210.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.2209,0.25,4
INFORMATION-TECHNOLOGY/36856210.pdf,36856210.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.584,0.8182,9
INFORMATION-TECHNOLOGY/37242217.pdf,37242217.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3215,0.1765,3
INFORMATION-TECHNOLOGY/37242217.pdf,37242217.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0864,0.0526,1
INFORMATION-TECHNOLOGY/37242217.pdf,37242217.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2161,0.1765,3
INFORMATION-TECHNOLOGY/37764298.pdf,37764298.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.3141,0.25,4
INFORMATION-TECHNOLOGY/37764298.pdf,37764298.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1217,0.1111,2
INFORMATION-TECHNOLOGY/37764298.pdf,37764298.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3411,0.25,4
INFORMATION-TECHNOLOGY/38753827.pdf,38753827.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2572,0.1765,3
INFORMATION-TECHNOLOGY/38753827.pdf,38753827.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.1805,0.1765,3
INFORMATION-TECHNOLOGY/38753827.pdf,38753827.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.3328,0.4286,6
INFORMATION-TECHNOLOGY/39413067.pdf,39413067.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.4297,0.25,4
INFORMATION-TECHNOLOGY/39413067.pdf,39413067.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.304,0.1111,2
INFORMATION-TECHNOLOGY/39413067.pdf,39413067.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.4324,0.25,4
INFORMATION-TECHNOLOGY/39718499.pdf,39718499.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2723,0.4286,6
INFORMATION-TECHNOLOGY/39718499.pdf,39718499.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0454,0.0526,1
INFORMATION-TECHNOLOGY/39718499.pdf,39718499.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.1353,0.1111,2
INFORMATION-TECHNOLOGY/40018190.pdf,40018190.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.1512,0.1111,2
INFORMATION-TECHNOLOGY/40018190.pdf,40018190.pdf,INFORMATION-TECHNOLOGY,ConFit v2,CrossEncoder,0.0553,0.0,0
INFORMATION-TECHNOLOGY/40018190.pdf,40018190.pdf,INFORMATION-TECHNOLOGY,ColBERT,CrossEncoder,0.2154,0.25,4
INFORMATION-TECHNOLOGY/41344156.pdf,41344156.pdf,INFORMATION-TECHNOLOGY,ConFit v2,ColBERT,0.2117,0.0526,1
